COUNTRY,FREQUENCY,INDICATOR,UNIT,OBS_COMMENTS,DATA STATUS,DATA SOURCES,DATA CONFIDENTIALITY,TIME_PERIOD,OBS_VALUE
Saudi Arabia,Monthly,Money Supply M2,"United States Dollar, Million",,,,,2017-07,442527
Saudi Arabia,Monthly,Money Supply M2,"United States Dollar, Million",,,,,2017-08,442656
Saudi Arabia,Monthly,Money Supply M2,"United States Dollar, Million",,,,,2017-09,433951
Saudi Arabia,Monthly,Money Supply M2,"United States Dollar, Million",,,,,2017-10,429899
Saudi Arabia,Monthly,Money Supply M2,"United States Dollar, Million",,,,,2017-11,428535
Saudi Arabia,Monthly,Money Supply M2,"United States Dollar, Million",,,,,2017-12,434311
Saudi Arabia,Monthly,Money Supply M2,"United States Dollar, Million",,,,,2018-01,436751
Saudi Arabia,Monthly,Money Supply M2,"United States Dollar, Million",,,,,2018-02,432825
Saudi Arabia,Monthly,Money Supply M2,"United States Dollar, Million",,,,,2018-03,434878
Saudi Arabia,Monthly,Money Supply M2,"United States Dollar, Million",,,,,2018-04,434203
Saudi Arabia,Monthly,Money Supply M2,"United States Dollar, Million",,,,,2018-05,434710
Saudi Arabia,Monthly,Money Supply M2,"United States Dollar, Million",,,,,2018-06,436588
Saudi Arabia,Monthly,Money Supply M2,"United States Dollar, Million",,,,,2018-07,434411
Saudi Arabia,Monthly,Money Supply M2,"United States Dollar, Million",,,,,2018-08,435682
Saudi Arabia,Monthly,Money Supply M2,"United States Dollar, Million",,,,,2018-09,435875
Saudi Arabia,Monthly,Money Supply M2,"United States Dollar, Million",,,,,2018-10,430906
Saudi Arabia,Monthly,Money Supply M2,"United States Dollar, Million",,,,,2018-11,436276
Saudi Arabia,Monthly,Money Supply M2,"United States Dollar, Million",,,,,2018-12,443685
Saudi Arabia,Monthly,Money Supply M2,"United States Dollar, Million",,,,,2019-01,440643
Saudi Arabia,Monthly,Money Supply M2,"United States Dollar, Million",,,,,2019-02,441097
Saudi Arabia,Monthly,Money Supply M2,"United States Dollar, Million",,,,,2019-03,440295
Saudi Arabia,Monthly,Money Supply M2,"United States Dollar, Million",,,,,2019-04,445031
Saudi Arabia,Monthly,Money Supply M2,"United States Dollar, Million",,,,,2019-05,453991
Saudi Arabia,Monthly,Money Supply M2,"United States Dollar, Million",,,,,2019-06,453409
Saudi Arabia,Monthly,Money Supply M2,"United States Dollar, Million",,,,,2019-07,451556
Saudi Arabia,Monthly,Money Supply M2,"United States Dollar, Million",,,,,2019-08,456282
Saudi Arabia,Monthly,Money Supply M2,"United States Dollar, Million",,,,,2019-09,456408
Saudi Arabia,Monthly,Money Supply M2,"United States Dollar, Million",,,,,2019-10,462048
Saudi Arabia,Monthly,Money Supply M2,"United States Dollar, Million",,,,,2019-11,459359
Saudi Arabia,Monthly,Money Supply M2,"United States Dollar, Million",,,,,2019-12,477328
Saudi Arabia,Monthly,Money Supply M2,"United States Dollar, Million",,,,,2020-01,472808
Saudi Arabia,Monthly,Money Supply M2,"United States Dollar, Million",,,,,2020-02,477629
Saudi Arabia,Monthly,Money Supply M2,"United States Dollar, Million",,,,,2020-03,486770
Saudi Arabia,Monthly,Money Supply M2,"United States Dollar, Million",,,,,2020-04,493767
Saudi Arabia,Monthly,Money Supply M2,"United States Dollar, Million",,,,,2020-05,502166
Saudi Arabia,Monthly,Money Supply M2,"United States Dollar, Million",,,,,2020-06,498324
Saudi Arabia,Monthly,Money Supply M2,"United States Dollar, Million",,,,,2020-07,497099
Saudi Arabia,Monthly,Money Supply M2,"United States Dollar, Million",,,,,2020-08,501730
Saudi Arabia,Monthly,Money Supply M2,"United States Dollar, Million",,,,,2020-09,502094
Saudi Arabia,Monthly,Money Supply M2,"United States Dollar, Million",,,,,2020-10,508461
Saudi Arabia,Monthly,Money Supply M2,"United States Dollar, Million",,,,,2020-11,516211
Saudi Arabia,Monthly,Money Supply M2,"United States Dollar, Million",,,,,2020-12,523425
Saudi Arabia,Monthly,Money Supply M2,"United States Dollar, Million",,,,,2021-01,514823
Saudi Arabia,Monthly,Money Supply M2,"United States Dollar, Million",,,,,2021-02,519679
Saudi Arabia,Monthly,Money Supply M2,"United States Dollar, Million",,,,,2021-03,525963
Saudi Arabia,Monthly,Money Supply M2,"United States Dollar, Million",,,,,2021-04,526823
Saudi Arabia,Monthly,Money Supply M2,"United States Dollar, Million",,,,,2021-05,526833
Saudi Arabia,Monthly,Money Supply M2,"United States Dollar, Million",,,,,2021-06,529916
Saudi Arabia,Monthly,Money Supply M2,"United States Dollar, Million",,,,,2021-07,527623
Saudi Arabia,Monthly,Money Supply M2,"United States Dollar, Million",,,,,2021-08,527926
Saudi Arabia,Monthly,Money Supply M2,"United States Dollar, Million",,,,,2021-09,530817
Saudi Arabia,Monthly,Money Supply M2,"United States Dollar, Million",,,,,2021-10,533916
Saudi Arabia,Monthly,Money Supply M2,"United States Dollar, Million",,,,,2021-11,537823
Saudi Arabia,Monthly,Money Supply M2,"United States Dollar, Million",,,,,2021-12,549282
Saudi Arabia,Monthly,Money Supply M2,"United States Dollar, Million",,,,,2022-01,541330
Saudi Arabia,Monthly,Money Supply M2,"United States Dollar, Million",,,,,2022-02,547411
Saudi Arabia,Monthly,Money Supply M2,"United States Dollar, Million",,,,,2022-03,556955
Saudi Arabia,Monthly,Money Supply M2,"United States Dollar, Million",,,,,2022-04,562307
Saudi Arabia,Monthly,Money Supply M2,"United States Dollar, Million",,,,,2022-05,556579
Saudi Arabia,Monthly,Money Supply M2,"United States Dollar, Million",,,,,2022-06,570793
Saudi Arabia,Monthly,Money Supply M2,"United States Dollar, Million",,,,,2022-07,563978
Saudi Arabia,Monthly,Money Supply M2,"United States Dollar, Million",,,,,2022-08,565459
Saudi Arabia,Monthly,Money Supply M2,"United States Dollar, Million",,,,,2022-09,570648
Saudi Arabia,Monthly,Money Supply M2,"United States Dollar, Million",,,,,2022-10,568907
Saudi Arabia,Monthly,Money Supply M2,"United States Dollar, Million",,,,,2022-11,576276
Saudi Arabia,Monthly,Money Supply M2,"United States Dollar, Million",,,,,2022-12,582104
Saudi Arabia,Monthly,Money Supply M2,"United States Dollar, Million",,,,,2023-01,576545.33962500386
Saudi Arabia,Monthly,Money Supply M2,"United States Dollar, Million",,,,,2023-02,580151.48549896001
Saudi Arabia,Monthly,Money Supply M2,"United States Dollar, Million",,,,,2023-03,602768.23247797333
Saudi Arabia,Monthly,Money Supply M2,"United States Dollar, Million",,,,,2023-04,602299.4337586828
Saudi Arabia,Monthly,Money Supply M2,"United States Dollar, Million",,,,,2023-05,604487.72921059723
Saudi Arabia,Monthly,Money Supply M2,"United States Dollar, Million",,,,,2023-06,617943.14286829869
Saudi Arabia,Monthly,Money Supply M2,"United States Dollar, Million",,,,,2023-07,616801.67855779466
Saudi Arabia,Monthly,Money Supply M2,"United States Dollar, Million",,,,,2023-08,623312.3926131546
Saudi Arabia,Monthly,Money Supply M2,"United States Dollar, Million",,,,,2023-09,626582.32412998937
Saudi Arabia,Monthly,Money Supply M2,"United States Dollar, Million",,,,,2023-10,629865.67952926934
Saudi Arabia,Monthly,Money Supply M2,"United States Dollar, Million",,,,,2023-11,635290.9596091467
Saudi Arabia,Monthly,Money Supply M2,"United States Dollar, Million",,,,,2023-12,636875.8922979628
Saudi Arabia,Monthly,Money Supply M2,"United States Dollar, Million",,,,,2024-01,638422.27341871196
Saudi Arabia,Monthly,Money Supply M2,"United States Dollar, Million",,,,,2024-02,641002.53883293329
Saudi Arabia,Monthly,Money Supply M2,"United States Dollar, Million",,,,,2024-03,660760.88571736007
Saudi Arabia,Monthly,Money Supply M2,"United States Dollar, Million",,,,,2024-04,653152.24430273334
Saudi Arabia,Monthly,Money Supply M2,"United States Dollar, Million",,,,,2024-05,669575.3705413281
Saudi Arabia,Monthly,Money Supply M2,"United States Dollar, Million",,,,,2024-06,681152.55542911997
Saudi Arabia,Monthly,Money Supply M2,"United States Dollar, Million",,,,,2024-07,681305.89568475459
Saudi Arabia,Monthly,Money Supply M2,"United States Dollar, Million",,,,,2024-08,691577.66770907724
Saudi Arabia,Monthly,Money Supply M2,"United States Dollar, Million",,,,,2024-09,697175.46664337325
Saudi Arabia,Monthly,Money Supply M2,"United States Dollar, Million",,,,,2024-10,699622.08495673339
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2016-01,473673
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2016-02,469965
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2016-03,477007
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2016-04,474755
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2016-05,472942
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2016-06,475627
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2016-07,470726
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2016-08,469993
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2016-09,470982
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2016-10,477201
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2016-11,481155
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2016-12,479922
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2017-01,475121
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2017-02,470535
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2017-03,477887
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2017-04,478103
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2017-05,475869
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2017-06,488766
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2017-07,484347
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2017-08,482653
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2017-09,476380
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2017-10,475063
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2017-11,475692
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2017-12,481379
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2018-01,482926
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2018-02,480741
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2018-03,478725
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2018-04,479576
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2018-05,478131
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2018-06,484322
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2018-07,480198
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2018-08,482126
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2018-09,490112
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2018-10,483687
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2018-11,485712
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2018-12,494305
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2019-01,487652
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2019-02,488486
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2019-03,487755
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2019-04,493334
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2019-05,502263
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2019-06,501937
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2019-07,499076
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2019-08,505811
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2019-09,503320
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2019-10,507335
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2019-11,510948
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2019-12,529371
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2020-01,519679
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2020-02,524907
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2020-03,535745
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2020-04,542884
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2020-05,553418
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2020-06,547083
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2020-07,546586
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2020-08,553303
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2020-09,556804
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2020-10,561897
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2020-11,570398
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2020-12,573138
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2021-01,567280
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2021-02,576319
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2021-03,583281
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2021-04,587937
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2021-05,590244
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2021-06,597010
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2021-07,600158
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2021-08,597153
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2021-09,603306
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2021-10,606122
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2021-11,606384
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2021-12,615685
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2022-01,611953
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2022-02,621409
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2022-03,632531
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2022-04,638951
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2022-05,635991
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2022-06,650398
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2022-07,648683
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2022-08,650809
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2022-09,657545
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2022-10,658851
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2022-11,662820
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2022-12,665432.53333333333
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2023-01,660242.15883437975
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2023-02,667517.03353953874
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2023-03,695551.85939934407
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2023-04,699428.57116957882
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2023-05,694076.32930737059
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2023-06,709481.53645996796
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2023-07,709247.18919951282
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2023-08,713193.58998307039
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2023-09,710220.21999974933
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2023-10,716917.80015001597
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2023-11,712133.52501439466
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2023-12,716091.52685591753
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2024-01,725588.55935526127
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2024-02,734984.80308467476
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2024-03,752998.79493635474
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2024-04,744883.36624042934
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2024-05,753523.92570099211
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2024-06,772988.23770968535
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2024-07,765276.7397294665
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2024-08,775102.93435439724
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2024-09,784976.39104112261
Saudi Arabia,Monthly,Money Supply M3,"United States Dollar, Million",,,,,2024-10,782957.06628929335
Saudi Arabia,Monthly,Monetary Base,"United States Dollar, Million",,,,,2016-01,78310
Saudi Arabia,Monthly,Monetary Base,"United States Dollar, Million",,,,,2016-02,79188
Saudi Arabia,Monthly,Monetary Base,"United States Dollar, Million",,,,,2016-03,79512
Saudi Arabia,Monthly,Monetary Base,"United States Dollar, Million",,,,,2016-04,79528
Saudi Arabia,Monthly,Monetary Base,"United States Dollar, Million",,,,,2016-05,80737
Saudi Arabia,Monthly,Monetary Base,"United States Dollar, Million",,,,,2016-06,85738
Saudi Arabia,Monthly,Monetary Base,"United States Dollar, Million",,,,,2016-07,81769
