COUNTRY,NATIONALITY,GENDER,AGE,FREQUENCY,TIME_PERIOD,OBS_VALUE,OBS_COMMENTS,DATA STATUS,DATA SOURCES,DATA CONFIDENTIALITY
Kuwait,Non Citzens,Female,40-44,Annual,2022,140911,,,,
Kuwait,Non Citzens,Female,40-44,Annual,2023,148169,,,,
Kuwait,Non Citzens,Female,40-44,Annual,2024,149424,,,,
Oman,Non Citzens,Female,40-44,Annual,2010,18285,,,,
Oman,Non Citzens,Female,40-44,Annual,2011,21018,,,,
Oman,Non Citzens,Female,40-44,Annual,2012,23516,,,,
Oman,Non Citzens,Female,40-44,Annual,2013,24085,,,,
Oman,Non Citzens,Female,40-44,Annual,2014,26411,,,,
Oman,Non Citzens,Female,40-44,Annual,2015,29724,,,,
Oman,Non Citzens,Female,40-44,Annual,2016,32307,,,,
Oman,Non Citzens,Female,40-44,Annual,2017,33975,,,,
Oman,Non Citzens,Female,40-44,Annual,2018,35649,,,,
Oman,Non Citzens,Female,40-44,Annual,2019,38751,,,,
Oman,Non Citzens,Female,40-44,Annual,2020,43109,,,,
Oman,Non Citzens,Female,40-44,Annual,2021,43751,,,,
Oman,Non Citzens,Female,40-44,Annual,2022,52093,,,,
Oman,Non Citzens,Female,40-44,Annual,2023,57752,,,,
Oman,Non Citzens,Female,40-44,Annual,2024,62286,,,,
Saudi Arabia,Non Citzens,Female,40-44,Annual,2010,126906,,,,
Saudi Arabia,Non Citzens,Female,40-44,Annual,2011,148545,,,,
Saudi Arabia,Non Citzens,Female,40-44,Annual,2012,162203,,,,
Saudi Arabia,Non Citzens,Female,40-44,Annual,2013,193989,,,,
Saudi Arabia,Non Citzens,Female,40-44,Annual,2014,213364,,,,
Saudi Arabia,Non Citzens,Female,40-44,Annual,2015,239653,,,,
Saudi Arabia,Non Citzens,Female,40-44,Annual,2016,263081,,,,
Saudi Arabia,Non Citzens,Female,40-44,Annual,2017,282645,,,,
Saudi Arabia,Non Citzens,Female,40-44,Annual,2018,280075,,,,
Saudi Arabia,Non Citzens,Female,40-44,Annual,2019,262885,,,,
Saudi Arabia,Non Citzens,Female,40-44,Annual,2020,298583,,,,
Saudi Arabia,Non Citzens,Female,40-44,Annual,2021,282539,,,,
Saudi Arabia,Non Citzens,Female,40-44,Annual,2022,295927,,,,
Saudi Arabia,Non Citzens,Female,40-44,Annual,2023,331915,,,,
Saudi Arabia,Non Citzens,Female,40-44,Annual,2024,364198,,,,
Emirates,Total,Male,40-44,Annual,2010,459453.9827498825,,,,
Emirates,Total,Male,40-44,Annual,2011,474703.93050008814,,,,
Emirates,Total,Male,40-44,Annual,2012,491205.2555372956,,,,
Emirates,Total,Male,40-44,Annual,2013,513763.6328965383,,,,
Emirates,Total,Male,40-44,Annual,2014,544550.5309239298,,,,
Emirates,Total,Male,40-44,Annual,2015,577888.6691380609,,,,
Emirates,Total,Male,40-44,Annual,2016,606465.3847401728,,,,
Emirates,Total,Male,40-44,Annual,2017,617699.7231919008,,,,
Emirates,Total,Male,40-44,Annual,2018,616670.2698631667,,,,
Emirates,Total,Male,40-44,Annual,2019,623351.1238906956,,,,
Emirates,Total,Male,40-44,Annual,2020,610699.0518858405,,,,
Emirates,Total,Male,40-44,Annual,2021,646405.4786248094,,,,
Emirates,Total,Male,40-44,Annual,2022,672555.7483268216,,,,
Emirates,Total,Male,40-44,Annual,2023,710217.3743178275,,,,
Emirates,Total,Male,40-44,Annual,2024,750920.1514963574,,,,
Bahrain,Total,Male,40-44,Annual,2010,70999,,,,
Bahrain,Total,Male,40-44,Annual,2011,68838,,,,
Bahrain,Total,Male,40-44,Annual,2012,70672,,,,
Bahrain,Total,Male,40-44,Annual,2013,72289,,,,
Bahrain,Total,Male,40-44,Annual,2014,71325,,,,
Bahrain,Total,Male,40-44,Annual,2015,77885,,,,
Bahrain,Total,Male,40-44,Annual,2016,80432,,,,
Bahrain,Total,Male,40-44,Annual,2017,86853,,,,
Bahrain,Total,Male,40-44,Annual,2018,88968,,,,
Bahrain,Total,Male,40-44,Annual,2019,90011,,,,
Bahrain,Total,Male,40-44,Annual,2020,92478,,,,
Bahrain,Total,Male,40-44,Annual,2021,97234,,,,
Bahrain,Total,Male,40-44,Annual,2022,103851,,,,
Bahrain,Total,Male,40-44,Annual,2023,114510,,,,
Bahrain,Total,Male,40-44,Annual,2024,125387,,,,
Gulf Cooperation Council,Total,Male,40-44,Annual,2010,1591214.9827498826,,,,
Gulf Cooperation Council,Total,Male,40-44,Annual,2011,1798410.9305000883,,,,
Gulf Cooperation Council,Total,Male,40-44,Annual,2012,2042563.2555372957,,,,
Gulf Cooperation Council,Total,Male,40-44,Annual,2013,2284225.6328965384,,,,
Gulf Cooperation Council,Total,Male,40-44,Annual,2014,2483209.53092393,,,,
Gulf Cooperation Council,Total,Male,40-44,Annual,2015,2810791.669138061,,,,
Gulf Cooperation Council,Total,Male,40-44,Annual,2016,3071527.384740173,,,,
Gulf Cooperation Council,Total,Male,40-44,Annual,2017,3162236.7231919006,,,,
Gulf Cooperation Council,Total,Male,40-44,Annual,2018,3161297.269863167,,,,
Gulf Cooperation Council,Total,Male,40-44,Annual,2019,3143952.1238906956,,,,
Gulf Cooperation Council,Total,Male,40-44,Annual,2020,3263067.0518858405,,,,
Gulf Cooperation Council,Total,Male,40-44,Annual,2021,3210702.4786248095,,,,
Gulf Cooperation Council,Total,Male,40-44,Annual,2022,3527380.7483268217,,,,
Gulf Cooperation Council,Total,Male,40-44,Annual,2023,3803348.3743178276,,,,
Gulf Cooperation Council,Total,Male,40-44,Annual,2024,4060935.1705714185,,,,
Kuwait,Total,Male,40-44,Annual,2010,164091,,,,
Kuwait,Total,Male,40-44,Annual,2011,172413,,,,
Kuwait,Total,Male,40-44,Annual,2012,180946,,,,
Kuwait,Total,Male,40-44,Annual,2013,189903,,,,
Kuwait,Total,Male,40-44,Annual,2014,259366,,,,
Kuwait,Total,Male,40-44,Annual,2015,312579,,,,
Kuwait,Total,Male,40-44,Annual,2016,333537,,,,
Kuwait,Total,Male,40-44,Annual,2017,350550,,,,
Kuwait,Total,Male,40-44,Annual,2018,371081,,,,
Kuwait,Total,Male,40-44,Annual,2019,368779,,,,
Kuwait,Total,Male,40-44,Annual,2020,345239,,,,
Kuwait,Total,Male,40-44,Annual,2021,325773,,,,
Kuwait,Total,Male,40-44,Annual,2022,376561,,,,
Kuwait,Total,Male,40-44,Annual,2023,385573,,,,
Kuwait,Total,Male,40-44,Annual,2024,384279,,,,
Oman,Total,Male,40-44,Annual,2010,105733,,,,
Oman,Total,Male,40-44,Annual,2011,159491,,,,
Oman,Total,Male,40-44,Annual,2012,177171,,,,
Oman,Total,Male,40-44,Annual,2013,190703,,,,
Oman,Total,Male,40-44,Annual,2014,197869,,,,
Oman,Total,Male,40-44,Annual,2015,207855,,,,
Oman,Total,Male,40-44,Annual,2016,226931,,,,
Oman,Total,Male,40-44,Annual,2017,236887,,,,
Oman,Total,Male,40-44,Annual,2018,252277,,,,
Oman,Total,Male,40-44,Annual,2019,251491,,,,
Oman,Total,Male,40-44,Annual,2020,246563,,,,
Oman,Total,Male,40-44,Annual,2021,254492,,,,
Oman,Total,Male,40-44,Annual,2022,301919,,,,
Oman,Total,Male,40-44,Annual,2023,332343,,,,
Oman,Total,Male,40-44,Annual,2024,346575,,,,
Qatar,Total,Male,40-44,Annual,2010,149915,,,,
Qatar,Total,Male,40-44,Annual,2011,127729,,,,
Qatar,Total,Male,40-44,Annual,2012,135976,,,,
Qatar,Total,Male,40-44,Annual,2013,148262,,,,
Qatar,Total,Male,40-44,Annual,2014,160681,,,,
Qatar,Total,Male,40-44,Annual,2015,183522,,,,
Qatar,Total,Male,40-44,Annual,2016,197691,,,,
Qatar,Total,Male,40-44,Annual,2017,204770,,,,
Qatar,Total,Male,40-44,Annual,2018,202986,,,,
Qatar,Total,Male,40-44,Annual,2019,211372,,,,
Qatar,Total,Male,40-44,Annual,2020,231444,,,,
Qatar,Total,Male,40-44,Annual,2021,224575,,,,
Qatar,Total,Male,40-44,Annual,2022,257648,,,,
Qatar,Total,Male,40-44,Annual,2023,278010,,,,
Qatar,Total,Male,40-44,Annual,2024,280470.0190750612,,,,
Saudi Arabia,Total,Male,40-44,Annual,2010,641023,,,,
Saudi Arabia,Total,Male,40-44,Annual,2011,795236,,,,
Saudi Arabia,Total,Male,40-44,Annual,2012,986593,,,,
Saudi Arabia,Total,Male,40-44,Annual,2013,1169305,,,,
Saudi Arabia,Total,Male,40-44,Annual,2014,1249418,,,,
Saudi Arabia,Total,Male,40-44,Annual,2015,1451062,,,,
Saudi Arabia,Total,Male,40-44,Annual,2016,1626471,,,,
Saudi Arabia,Total,Male,40-44,Annual,2017,1665477,,,,
Saudi Arabia,Total,Male,40-44,Annual,2018,1629315,,,,
Saudi Arabia,Total,Male,40-44,Annual,2019,1598948,,,,
Saudi Arabia,Total,Male,40-44,Annual,2020,1736644,,,,
Saudi Arabia,Total,Male,40-44,Annual,2021,1662223,,,,
Saudi Arabia,Total,Male,40-44,Annual,2022,1814846,,,,
Saudi Arabia,Total,Male,40-44,Annual,2023,1982695,,,,
Saudi Arabia,Total,Male,40-44,Annual,2024,2173304,,,,
Emirates,Citzens,Male,40-44,Annual,2010,16845,,,,
Bahrain,Citzens,Male,40-44,Annual,2010,16067,,,,
Bahrain,Citzens,Male,40-44,Annual,2011,16187,,,,
Bahrain,Citzens,Male,40-44,Annual,2012,16489,,,,
Bahrain,Citzens,Male,40-44,Annual,2013,16297,,,,
Bahrain,Citzens,Male,40-44,Annual,2014,16513,,,,
Bahrain,Citzens,Male,40-44,Annual,2015,17424,,,,
Bahrain,Citzens,Male,40-44,Annual,2016,18197,,,,
Bahrain,Citzens,Male,40-44,Annual,2017,19223,,,,
Bahrain,Citzens,Male,40-44,Annual,2018,20018,,,,
Bahrain,Citzens,Male,40-44,Annual,2019,20982,,,,
Bahrain,Citzens,Male,40-44,Annual,2020,21754,,,,
Bahrain,Citzens,Male,40-44,Annual,2021,22309,,,,
Bahrain,Citzens,Male,40-44,Annual,2022,22202,,,,
Bahrain,Citzens,Male,40-44,Annual,2023,22737,,,,
Bahrain,Citzens,Male,40-44,Annual,2024,23190,,,,
Kuwait,Citzens,Male,40-44,Annual,2010,27776,,,,
Kuwait,Citzens,Male,40-44,Annual,2011,28728,,,,
Kuwait,Citzens,Male,40-44,Annual,2012,29551,,,,
Kuwait,Citzens,Male,40-44,Annual,2013,30384,,,,
Kuwait,Citzens,Male,40-44,Annual,2014,32474,,,,
Kuwait,Citzens,Male,40-44,Annual,2015,33723,,,,
Kuwait,Citzens,Male,40-44,Annual,2016,34837,,,,
Kuwait,Citzens,Male,40-44,Annual,2017,34663,,,,
Kuwait,Citzens,Male,40-44,Annual,2018,34398,,,,
Kuwait,Citzens,Male,40-44,Annual,2019,34487,,,,
Kuwait,Citzens,Male,40-44,Annual,2020,34701,,,,
Kuwait,Citzens,Male,40-44,Annual,2021,35661,,,,
Kuwait,Citzens,Male,40-44,Annual,2022,42233,,,,
Kuwait,Citzens,Male,40-44,Annual,2023,41653,,,,
Kuwait,Citzens,Male,40-44,Annual,2024,43532,,,,
Oman,Citzens,Male,40-44,Annual,2010,36547,,,,
Oman,Citzens,Male,40-44,Annual,2011,39043,,,,
Oman,Citzens,Male,40-44,Annual,2012,42124,,,,
Oman,Citzens,Male,40-44,Annual,2013,45193,,,,
Oman,Citzens,Male,40-44,Annual,2014,48724,,,,
Oman,Citzens,Male,40-44,Annual,2015,52717,,,,
Oman,Citzens,Male,40-44,Annual,2016,57612,,,,
Oman,Citzens,Male,40-44,Annual,2017,61488,,,,
Oman,Citzens,Male,40-44,Annual,2018,66645,,,,
Oman,Citzens,Male,40-44,Annual,2019,72315,,,,
Oman,Citzens,Male,40-44,Annual,2020,79071,,,,
Oman,Citzens,Male,40-44,Annual,2021,84653,,,,
Oman,Citzens,Male,40-44,Annual,2022,88914,,,,
Oman,Citzens,Male,40-44,Annual,2023,93746,,,,
Oman,Citzens,Male,40-44,Annual,2024,99331,,,,
Saudi Arabia,Citzens,Male,40-44,Annual,2010,310220,,,,
Saudi Arabia,Citzens,Male,40-44,Annual,2011,318064,,,,
Saudi Arabia,Citzens,Male,40-44,Annual,2012,324538,,,,
Saudi Arabia,Citzens,Male,40-44,Annual,2013,338143,,,,
Saudi Arabia,Citzens,Male,40-44,Annual,2014,350577,,,,
Saudi Arabia,Citzens,Male,40-44,Annual,2015,359173,,,,
Saudi Arabia,Citzens,Male,40-44,Annual,2016,374212,,,,
Saudi Arabia,Citzens,Male,40-44,Annual,2017,388384,,,,
Saudi Arabia,Citzens,Male,40-44,Annual,2018,408515,,,,
Saudi Arabia,Citzens,Male,40-44,Annual,2019,435862,,,,
Saudi Arabia,Citzens,Male,40-44,Annual,2020,468924,,,,
Saudi Arabia,Citzens,Male,40-44,Annual,2021,500870,,,,
Saudi Arabia,Citzens,Male,40-44,Annual,2022,534889,,,,
Saudi Arabia,Citzens,Male,40-44,Annual,2023,568760,,,,
Saudi Arabia,Citzens,Male,40-44,Annual,2024,599165,,,,
Bahrain,Non Citzens,Male,40-44,Annual,2010,54932,,,,
Bahrain,Non Citzens,Male,40-44,Annual,2011,52651,,,,
Bahrain,Non Citzens,Male,40-44,Annual,2012,54183,,,,
Bahrain,Non Citzens,Male,40-44,Annual,2013,55992,,,,
Bahrain,Non Citzens,Male,40-44,Annual,2014,54812,,,,
Bahrain,Non Citzens,Male,40-44,Annual,2015,60461,,,,
Bahrain,Non Citzens,Male,40-44,Annual,2016,62235,,,,
Bahrain,Non Citzens,Male,40-44,Annual,2017,67630,,,,
Bahrain,Non Citzens,Male,40-44,Annual,2018,68950,,,,
Bahrain,Non Citzens,Male,40-44,Annual,2019,69029,,,,
Bahrain,Non Citzens,Male,40-44,Annual,2020,70724,,,,
Bahrain,Non Citzens,Male,40-44,Annual,2021,74925,,,,
Bahrain,Non Citzens,Male,40-44,Annual,2022,81649,,,,
Bahrain,Non Citzens,Male,40-44,Annual,2023,91773,,,,
Bahrain,Non Citzens,Male,40-44,Annual,2024,99887,,,,
Kuwait,Non Citzens,Male,40-44,Annual,2010,136315,,,,
Kuwait,Non Citzens,Male,40-44,Annual,2011,143685,,,,
Kuwait,Non Citzens,Male,40-44,Annual,2012,151395,,,,
Kuwait,Non Citzens,Male,40-44,Annual,2013,159519,,,,
Kuwait,Non Citzens,Male,40-44,Annual,2014,226892,,,,
Kuwait,Non Citzens,Male,40-44,Annual,2015,278856,,,,
Kuwait,Non Citzens,Male,40-44,Annual,2016,298700,,,,
Kuwait,Non Citzens,Male,40-44,Annual,2017,315887,,,,
Kuwait,Non Citzens,Male,40-44,Annual,2018,336683,,,,
Kuwait,Non Citzens,Male,40-44,Annual,2019,334292,,,,
Kuwait,Non Citzens,Male,40-44,Annual,2020,310538,,,,
Kuwait,Non Citzens,Male,40-44,Annual,2021,290112,,,,
Kuwait,Non Citzens,Male,40-44,Annual,2022,334328,,,,
Kuwait,Non Citzens,Male,40-44,Annual,2023,343920,,,,
Kuwait,Non Citzens,Male,40-44,Annual,2024,340747,,,,
Oman,Non Citzens,Male,40-44,Annual,2010,69186,,,,
Oman,Non Citzens,Male,40-44,Annual,2011,120448,,,,
Oman,Non Citzens,Male,40-44,Annual,2012,135047,,,,
Oman,Non Citzens,Male,40-44,Annual,2013,145510,,,,
Oman,Non Citzens,Male,40-44,Annual,2014,149145,,,,
Oman,Non Citzens,Male,40-44,Annual,2015,155138,,,,
Oman,Non Citzens,Male,40-44,Annual,2016,169319,,,,
Oman,Non Citzens,Male,40-44,Annual,2017,175399,,,,
Oman,Non Citzens,Male,40-44,Annual,2018,185632,,,,
Oman,Non Citzens,Male,40-44,Annual,2019,179176,,,,
Oman,Non Citzens,Male,40-44,Annual,2020,167492,,,,
Oman,Non Citzens,Male,40-44,Annual,2021,169839,,,,
Oman,Non Citzens,Male,40-44,Annual,2022,213005,,,,
Oman,Non Citzens,Male,40-44,Annual,2023,238597,,,,
Oman,Non Citzens,Male,40-44,Annual,2024,247244,,,,
Saudi Arabia,Non Citzens,Male,40-44,Annual,2010,330803,,,,
Saudi Arabia,Non Citzens,Male,40-44,Annual,2011,477172,,,,
Saudi Arabia,Non Citzens,Male,40-44,Annual,2012,662055,,,,
Saudi Arabia,Non Citzens,Male,40-44,Annual,2013,831162,,,,
Saudi Arabia,Non Citzens,Male,40-44,Annual,2014,898841,,,,
Saudi Arabia,Non Citzens,Male,40-44,Annual,2015,1091889,,,,
Saudi Arabia,Non Citzens,Male,40-44,Annual,2016,1252259,,,,
Saudi Arabia,Non Citzens,Male,40-44,Annual,2017,1277093,,,,
Saudi Arabia,Non Citzens,Male,40-44,Annual,2018,1220800,,,,
Saudi Arabia,Non Citzens,Male,40-44,Annual,2019,1163086,,,,
Saudi Arabia,Non Citzens,Male,40-44,Annual,2020,1267720,,,,
Saudi Arabia,Non Citzens,Male,40-44,Annual,2021,1161353,,,,
Saudi Arabia,Non Citzens,Male,40-44,Annual,2022,1279957,,,,
Saudi Arabia,Non Citzens,Male,40-44,Annual,2023,1413935,,,,
Saudi Arabia,Non Citzens,Male,40-44,Annual,2024,1574139,,,,
Emirates,Total,Total,45-49,Annual,2010,455933.4188327557,,,,
Emirates,Total,Total,45-49,Annual,2011,476079.7904968793,,,,
Emirates,Total,Total,45-49,Annual,2012,496378.9780336636,,,,
Emirates,Total,Total,45-49,Annual,2013,518143.69941736205,,,,
Emirates,Total,Total,45-49,Annual,2014,550155.6316599543,,,,
Emirates,Total,Total,45-49,Annual,2015,587046.9652151287,,,,
Emirates,Total,Total,45-49,Annual,2016,617163.7734771352,,,,
Emirates,Total,Total,45-49,Annual,2017,627762.0860359338,,,,
Emirates,Total,Total,45-49,Annual,2018,625816.7177871808,,,,
Emirates,Total,Total,45-49,Annual,2019,629521.842123226,,,,
Emirates,Total,Total,45-49,Annual,2020,610246.7072104437,,,,
Emirates,Total,Total,45-49,Annual,2021,644219.940948443,,,,
Emirates,Total,Total,45-49,Annual,2022,672269.1418282031,,,,
Emirates,Total,Total,45-49,Annual,2023,717005.1409087218,,,,
Emirates,Total,Total,45-49,Annual,2024,758299.8894235657,,,,
Bahrain,Total,Total,45-49,Annual,2010,81267,,,,
Bahrain,Total,Total,45-49,Annual,2011,80170,,,,
Bahrain,Total,Total,45-49,Annual,2012,80828,,,,
Bahrain,Total,Total,45-49,Annual,2013,83874,,,,
Bahrain,Total,Total,45-49,Annual,2014,87287,,,,
Bahrain,Total,Total,45-49,Annual,2015,92626,,,,
Bahrain,Total,Total,45-49,Annual,2016,93709,,,,
Bahrain,Total,Total,45-49,Annual,2017,97952,,,,
Bahrain,Total,Total,45-49,Annual,2018,98188,,,,
Bahrain,Total,Total,45-49,Annual,2019,99790,,,,
Bahrain,Total,Total,45-49,Annual,2020,101524,,,,
Bahrain,Total,Total,45-49,Annual,2021,108684,,,,
Bahrain,Total,Total,45-49,Annual,2022,111152,,,,
Bahrain,Total,Total,45-49,Annual,2023,119051,,,,
Bahrain,Total,Total,45-49,Annual,2024,125661,,,,
Gulf Cooperation Council,Total,Total,45-49,Annual,2010,1720086.4188327556,,,,
Gulf Cooperation Council,Total,Total,45-49,Annual,2011,1944298.7904968793,,,,
Gulf Cooperation Council,Total,Total,45-49,Annual,2012,2188091.9780336637,,,,
Gulf Cooperation Council,Total,Total,45-49,Annual,2013,2439650.699417362,,,,
Gulf Cooperation Council,Total,Total,45-49,Annual,2014,2668065.6316599543,,,,
Gulf Cooperation Council,Total,Total,45-49,Annual,2015,2973079.965215129,,,,
Gulf Cooperation Council,Total,Total,45-49,Annual,2016,3240266.773477135,,,,
Gulf Cooperation Council,Total,Total,45-49,Annual,2017,3362983.086035934,,,,
Gulf Cooperation Council,Total,Total,45-49,Annual,2018,3401982.717787181,,,,
Gulf Cooperation Council,Total,Total,45-49,Annual,2019,3397375.8421232263,,,,
Gulf Cooperation Council,Total,Total,45-49,Annual,2020,3479205.707210444,,,,
Gulf Cooperation Council,Total,Total,45-49,Annual,2021,3444588.940948443,,,,
Gulf Cooperation Council,Total,Total,45-49,Annual,2022,3538243.141828203,,,,
Gulf Cooperation Council,Total,Total,45-49,Annual,2023,3811724.140908722,,,,
Gulf Cooperation Council,Total,Total,45-49,Annual,2024,62788,,,,
Kuwait,Total,Total,45-49,Annual,2010,189540,,,,
Kuwait,Total,Total,45-49,Annual,2011,200626,,,,
Kuwait,Total,Total,45-49,Annual,2012,212079,,,,
Kuwait,Total,Total,45-49,Annual,2013,224245,,,,
Kuwait,Total,Total,45-49,Annual,2014,288750,,,,
Kuwait,Total,Total,45-49,Annual,2015,324952,,,,
Kuwait,Total,Total,45-49,Annual,2016,375847,,,,
Kuwait,Total,Total,45-49,Annual,2017,420945,,,,
Kuwait,Total,Total,45-49,Annual,2018,473177,,,,
Kuwait,Total,Total,45-49,Annual,2019,507750,,,,
Kuwait,Total,Total,45-49,Annual,2020,519704,,,,
Kuwait,Total,Total,45-49,Annual,2021,495588,,,,
Kuwait,Total,Total,45-49,Annual,2022,431662,,,,
Kuwait,Total,Total,45-49,Annual,2023,467582,,,,
Kuwait,Total,Total,45-49,Annual,2024,484010,,,,
Oman,Total,Total,45-49,Annual,2010,115018,,,,
Oman,Total,Total,45-49,Annual,2011,159596,,,,
Oman,Total,Total,45-49,Annual,2012,169815,,,,
Oman,Total,Total,45-49,Annual,2013,179636,,,,
Oman,Total,Total,45-49,Annual,2014,186618,,,,
Oman,Total,Total,45-49,Annual,2015,199751,,,,
Oman,Total,Total,45-49,Annual,2016,216144,,,,
Oman,Total,Total,45-49,Annual,2017,228738,,,,
Oman,Total,Total,45-49,Annual,2018,242073,,,,
Oman,Total,Total,45-49,Annual,2019,243153,,,,
Oman,Total,Total,45-49,Annual,2020,241421,,,,
Oman,Total,Total,45-49,Annual,2021,254478,,,,
Oman,Total,Total,45-49,Annual,2022,286545,,,,
Oman,Total,Total,45-49,Annual,2023,314873,,,,
Oman,Total,Total,45-49,Annual,2024,338877,,,,
Qatar,Total,Total,45-49,Annual,2010,117665,,,,
Qatar,Total,Total,45-49,Annual,2011,106897,,,,
Qatar,Total,Total,45-49,Annual,2012,112568,,,,
Qatar,Total,Total,45-49,Annual,2013,124089,,,,
Qatar,Total,Total,45-49,Annual,2014,138651,,,,
Qatar,Total,Total,45-49,Annual,2015,159420,,,,
Qatar,Total,Total,45-49,Annual,2016,172618,,,,
Qatar,Total,Total,45-49,Annual,2017,179486,,,,
Qatar,Total,Total,45-49,Annual,2018,180306,,,,
Qatar,Total,Total,45-49,Annual,2019,184793,,,,
Qatar,Total,Total,45-49,Annual,2020,198035,,,,
Qatar,Total,Total,45-49,Annual,2021,191913,,,,
Qatar,Total,Total,45-49,Annual,2022,211435,,,,
Qatar,Total,Total,45-49,Annual,2023,226389,,,,
Qatar,Total,Total,45-49,Annual,2024,234520.58691905497,,,,
Saudi Arabia,Total,Total,45-49,Annual,2010,760663,,,,
Saudi Arabia,Total,Total,45-49,Annual,2011,920930,,,,
Saudi Arabia,Total,Total,45-49,Annual,2012,1116423,,,,
Saudi Arabia,Total,Total,45-49,Annual,2013,1309663,,,,
Saudi Arabia,Total,Total,45-49,Annual,2014,1416604,,,,
Saudi Arabia,Total,Total,45-49,Annual,2015,1609284,,,,
Saudi Arabia,Total,Total,45-49,Annual,2016,1764785,,,,
Saudi Arabia,Total,Total,45-49,Annual,2017,1808100,,,,
Saudi Arabia,Total,Total,45-49,Annual,2018,1782422,,,,
Saudi Arabia,Total,Total,45-49,Annual,2019,1732368,,,,
Saudi Arabia,Total,Total,45-49,Annual,2020,1808275,,,,
Saudi Arabia,Total,Total,45-49,Annual,2021,1749706,,,,
Saudi Arabia,Total,Total,45-49,Annual,2022,1825180,,,,
Saudi Arabia,Total,Total,45-49,Annual,2023,1966824,,,,
Saudi Arabia,Total,Total,45-49,Annual,2024,2127691,,,,
Emirates,Citzens,Total,45-49,Annual,2010,30239,,,,
Bahrain,Citzens,Total,45-49,Annual,2010,33131,,,,
Bahrain,Citzens,Total,45-49,Annual,2011,34172,,,,
Bahrain,Citzens,Total,45-49,Annual,2012,34440,,,,
Bahrain,Citzens,Total,45-49,Annual,2013,34644,,,,
Bahrain,Citzens,Total,45-49,Annual,2014,34888,,,,
Bahrain,Citzens,Total,45-49,Annual,2015,33856,,,,
Bahrain,Citzens,Total,45-49,Annual,2016,33579,,,,
Bahrain,Citzens,Total,45-49,Annual,2017,33401,,,,
Bahrain,Citzens,Total,45-49,Annual,2018,33208,,,,
Bahrain,Citzens,Total,45-49,Annual,2019,33384,,,,
Bahrain,Citzens,Total,45-49,Annual,2020,34797,,,,
Bahrain,Citzens,Total,45-49,Annual,2021,36076,,,,
Bahrain,Citzens,Total,45-49,Annual,2022,37203,,,,
Bahrain,Citzens,Total,45-49,Annual,2023,38990,,,,
Bahrain,Citzens,Total,45-49,Annual,2024,40909,,,,
Kuwait,Citzens,Total,45-49,Annual,2010,49810,,,,
Kuwait,Citzens,Total,45-49,Annual,2011,51458,,,,
Kuwait,Citzens,Total,45-49,Annual,2012,52934,,,,
Kuwait,Citzens,Total,45-49,Annual,2013,54406,,,,
Kuwait,Citzens,Total,45-49,Annual,2014,56771,,,,
Kuwait,Citzens,Total,45-49,Annual,2015,58085,,,,
Kuwait,Citzens,Total,45-49,Annual,2016,60874,,,,
Kuwait,Citzens,Total,45-49,Annual,2017,63569,,,,
Kuwait,Citzens,Total,45-49,Annual,2018,65881,,,,
Kuwait,Citzens,Total,45-49,Annual,2019,68409,,,,
Kuwait,Citzens,Total,45-49,Annual,2020,71364,,,,
Kuwait,Citzens,Total,45-49,Annual,2021,71620,,,,
Kuwait,Citzens,Total,45-49,Annual,2022,74126,,,,
Kuwait,Citzens,Total,45-49,Annual,2023,75591,,,,
Kuwait,Citzens,Total,45-49,Annual,2024,75775,,,,
Oman,Citzens,Total,45-49,Annual,2010,59308,,,,
Oman,Citzens,Total,45-49,Annual,2011,65147,,,,
Oman,Citzens,Total,45-49,Annual,2012,65927,,,,
Oman,Citzens,Total,45-49,Annual,2013,67952,,,,
Oman,Citzens,Total,45-49,Annual,2014,69582,,,,
Oman,Citzens,Total,45-49,Annual,2015,72238,,,,
Oman,Citzens,Total,45-49,Annual,2016,77019,,,,
Oman,Citzens,Total,45-49,Annual,2017,81703,,,,
Oman,Citzens,Total,45-49,Annual,2018,86741,,,,
Oman,Citzens,Total,45-49,Annual,2019,93444,,,,
Oman,Citzens,Total,45-49,Annual,2020,102769,,,,
Oman,Citzens,Total,45-49,Annual,2021,114285,,,,
Oman,Citzens,Total,45-49,Annual,2022,123732,,,,
Oman,Citzens,Total,45-49,Annual,2023,136276,,,,
Oman,Citzens,Total,45-49,Annual,2024,146500,,,,
Saudi Arabia,Citzens,Total,45-49,Annual,2010,509027,,,,
Saudi Arabia,Citzens,Total,45-49,Annual,2011,528754,,,,
Saudi Arabia,Citzens,Total,45-49,Annual,2012,551321,,,,
Saudi Arabia,Citzens,Total,45-49,Annual,2013,576853,,,,
Saudi Arabia,Citzens,Total,45-49,Annual,2014,606158,,,,
Saudi Arabia,Citzens,Total,45-49,Annual,2015,632931,,,,
Saudi Arabia,Citzens,Total,45-49,Annual,2016,654475,,,,
Saudi Arabia,Citzens,Total,45-49,Annual,2017,666455,,,,
Saudi Arabia,Citzens,Total,45-49,Annual,2018,690034,,,,
Saudi Arabia,Citzens,Total,45-49,Annual,2019,707950,,,,
Saudi Arabia,Citzens,Total,45-49,Annual,2020,721179,,,,
Saudi Arabia,Citzens,Total,45-49,Annual,2021,752011,,,,
Saudi Arabia,Citzens,Total,45-49,Annual,2022,785913,,,,
Saudi Arabia,Citzens,Total,45-49,Annual,2023,834158,,,,
