Country,Country,Track,Track,Indicator,Indicator,Citizen,Citizen,Sex,Sex,Units,Frequency,Frequency,TIME_PERIOD,OBS_VALUE
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N1,Emirati,KN_T,Total,Number,A,Annual,2016,1
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N1,Emirati,KN_T,Total,Number,A,Annual,2017,1
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N1,Emirati,KN_T,Total,Number,A,Annual,2018,1
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N1,Emirati,KN_T,Total,Number,A,Annual,2019,1
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N1,Emirati,KN_T,Total,Number,A,Annual,2020,1
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N1,Emirati,KN_T,Total,Number,A,Annual,2021,1
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N1,Emirati,KN_T,Total,Number,A,Annual,2022,0
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N1,Emirati,KN_T,Total,Number,A,Annual,2023,0
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N1,Emirati,KN_T,Total,Number,A,Annual,2024,0
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N2,Bahraini,KN_T,Total,Number,A,Annual,2000,0
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N2,Bahraini,KN_T,Total,Number,A,Annual,2001,0
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N2,Bahraini,KN_T,Total,Number,A,Annual,2002,0
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N2,Bahraini,KN_T,Total,Number,A,Annual,2003,0
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N2,Bahraini,KN_T,Total,Number,A,Annual,2004,0
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N2,Bahraini,KN_T,Total,Number,A,Annual,2005,0
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N2,Bahraini,KN_T,Total,Number,A,Annual,2006,6
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N2,Bahraini,KN_T,Total,Number,A,Annual,2007,8
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N2,Bahraini,KN_T,Total,Number,A,Annual,2008,8
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N2,Bahraini,KN_T,Total,Number,A,Annual,2009,11
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N2,Bahraini,KN_T,Total,Number,A,Annual,2010,11
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N2,Bahraini,KN_T,Total,Number,A,Annual,2011,11
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N2,Bahraini,KN_T,Total,Number,A,Annual,2012,7
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N2,Bahraini,KN_T,Total,Number,A,Annual,2013,10
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N2,Bahraini,KN_T,Total,Number,A,Annual,2014,13
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N2,Bahraini,KN_T,Total,Number,A,Annual,2015,13
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N2,Bahraini,KN_T,Total,Number,A,Annual,2016,9
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N2,Bahraini,KN_T,Total,Number,A,Annual,2017,8
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N2,Bahraini,KN_T,Total,Number,A,Annual,2018,8
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N2,Bahraini,KN_T,Total,Number,A,Annual,2019,6
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N2,Bahraini,KN_T,Total,Number,A,Annual,2020,5
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N2,Bahraini,KN_T,Total,Number,A,Annual,2021,3
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N2,Bahraini,KN_T,Total,Number,A,Annual,2022,1
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N2,Bahraini,KN_T,Total,Number,A,Annual,2023,2
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N2,Bahraini,KN_T,Total,Number,A,Annual,2024,0
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N4,Omani,KN_T,Total,Number,A,Annual,2000,0
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N4,Omani,KN_T,Total,Number,A,Annual,2001,0
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N4,Omani,KN_T,Total,Number,A,Annual,2002,0
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N4,Omani,KN_T,Total,Number,A,Annual,2003,0
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N4,Omani,KN_T,Total,Number,A,Annual,2004,0
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N4,Omani,KN_T,Total,Number,A,Annual,2005,0
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N4,Omani,KN_T,Total,Number,A,Annual,2006,2
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N4,Omani,KN_T,Total,Number,A,Annual,2007,5
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N4,Omani,KN_T,Total,Number,A,Annual,2008,4
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N4,Omani,KN_T,Total,Number,A,Annual,2009,5
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N4,Omani,KN_T,Total,Number,A,Annual,2010,4
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N4,Omani,KN_T,Total,Number,A,Annual,2011,3
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N4,Omani,KN_T,Total,Number,A,Annual,2012,6
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N4,Omani,KN_T,Total,Number,A,Annual,2013,2
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N4,Omani,KN_T,Total,Number,A,Annual,2014,8
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N4,Omani,KN_T,Total,Number,A,Annual,2015,8
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N4,Omani,KN_T,Total,Number,A,Annual,2016,4
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N4,Omani,KN_T,Total,Number,A,Annual,2017,4
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N4,Omani,KN_T,Total,Number,A,Annual,2018,3
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N4,Omani,KN_T,Total,Number,A,Annual,2019,1
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N4,Omani,KN_T,Total,Number,A,Annual,2020,1
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N4,Omani,KN_T,Total,Number,A,Annual,2021,2
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N4,Omani,KN_T,Total,Number,A,Annual,2022,0
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N4,Omani,KN_T,Total,Number,A,Annual,2023,0
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N4,Omani,KN_T,Total,Number,A,Annual,2024,0
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N5,Qatari,KN_T,Total,Number,A,Annual,2000,0
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N5,Qatari,KN_T,Total,Number,A,Annual,2001,0
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N5,Qatari,KN_T,Total,Number,A,Annual,2002,0
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N5,Qatari,KN_T,Total,Number,A,Annual,2003,0
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N5,Qatari,KN_T,Total,Number,A,Annual,2004,0
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N5,Qatari,KN_T,Total,Number,A,Annual,2005,0
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N5,Qatari,KN_T,Total,Number,A,Annual,2006,1
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N5,Qatari,KN_T,Total,Number,A,Annual,2007,1
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N5,Qatari,KN_T,Total,Number,A,Annual,2008,1
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N5,Qatari,KN_T,Total,Number,A,Annual,2009,1
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N5,Qatari,KN_T,Total,Number,A,Annual,2010,1
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N5,Qatari,KN_T,Total,Number,A,Annual,2011,1
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N5,Qatari,KN_T,Total,Number,A,Annual,2012,1
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N5,Qatari,KN_T,Total,Number,A,Annual,2013,1
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N5,Qatari,KN_T,Total,Number,A,Annual,2014,2
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N5,Qatari,KN_T,Total,Number,A,Annual,2015,2
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N5,Qatari,KN_T,Total,Number,A,Annual,2016,0
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N5,Qatari,KN_T,Total,Number,A,Annual,2017,0
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N5,Qatari,KN_T,Total,Number,A,Annual,2018,0
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N5,Qatari,KN_T,Total,Number,A,Annual,2019,0
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N5,Qatari,KN_T,Total,Number,A,Annual,2020,0
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N5,Qatari,KN_T,Total,Number,A,Annual,2021,0
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N5,Qatari,KN_T,Total,Number,A,Annual,2022,0
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N5,Qatari,KN_T,Total,Number,A,Annual,2023,0
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N5,Qatari,KN_T,Total,Number,A,Annual,2024,0
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N6,Kuwaiti,KN_T,Total,Number,A,Annual,2000,0
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N6,Kuwaiti,KN_T,Total,Number,A,Annual,2001,0
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N6,Kuwaiti,KN_T,Total,Number,A,Annual,2002,0
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N6,Kuwaiti,KN_T,Total,Number,A,Annual,2003,0
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N6,Kuwaiti,KN_T,Total,Number,A,Annual,2004,0
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N6,Kuwaiti,KN_T,Total,Number,A,Annual,2005,0
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N6,Kuwaiti,KN_T,Total,Number,A,Annual,2006,2
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N6,Kuwaiti,KN_T,Total,Number,A,Annual,2007,2
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N6,Kuwaiti,KN_T,Total,Number,A,Annual,2008,3
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N6,Kuwaiti,KN_T,Total,Number,A,Annual,2009,4
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N6,Kuwaiti,KN_T,Total,Number,A,Annual,2010,3
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N6,Kuwaiti,KN_T,Total,Number,A,Annual,2011,3
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N6,Kuwaiti,KN_T,Total,Number,A,Annual,2012,3
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N6,Kuwaiti,KN_T,Total,Number,A,Annual,2013,2
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N6,Kuwaiti,KN_T,Total,Number,A,Annual,2014,7
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N6,Kuwaiti,KN_T,Total,Number,A,Annual,2015,5
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N6,Kuwaiti,KN_T,Total,Number,A,Annual,2016,1
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N6,Kuwaiti,KN_T,Total,Number,A,Annual,2017,1
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N6,Kuwaiti,KN_T,Total,Number,A,Annual,2018,1
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N6,Kuwaiti,KN_T,Total,Number,A,Annual,2019,1
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N6,Kuwaiti,KN_T,Total,Number,A,Annual,2020,1
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N6,Kuwaiti,KN_T,Total,Number,A,Annual,2021,3
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N6,Kuwaiti,KN_T,Total,Number,A,Annual,2022,0
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N6,Kuwaiti,KN_T,Total,Number,A,Annual,2023,0
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N6,Kuwaiti,KN_T,Total,Number,A,Annual,2024,1
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A5,Total No. of GCC Citizens included in Social Security in other Member States,KN_N1,Emirati,KN_T,Total,Number,A,Annual,2000,14
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A5,Total No. of GCC Citizens included in Social Security in other Member States,KN_N1,Emirati,KN_T,Total,Number,A,Annual,2001,15
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A5,Total No. of GCC Citizens included in Social Security in other Member States,KN_N1,Emirati,KN_T,Total,Number,A,Annual,2002,17
SA,Kingdom of Saudi Arabia,T3,Social Insurance,KN_A5,Total No. of GCC Citizens included in Social Security in other Member States,KN_N1,Emirati,KN_T,Total,Number,A,Annual,2003,19
