COUNTRY,UNIT,FREQUENCY,INDICATOR,TIME_PERIOD,OBS_VALUE,DATA SOURCES,OBS_COMMENTS,DATA STATUS,DATA CONFIDENTIALITY
Qatar,Percentage change - same period previous year,Monthly,Communication,2017-05,-0.1,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2017-06,-0.1,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2017-07,-1.5,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2017-08,-1.5,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2017-09,-1.5,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2017-10,-1.5,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2017-11,-1.5,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2017-12,-1.5,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2018-01,-1.5,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2018-02,-1.5,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2018-03,-1.5,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2018-04,-1,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2018-05,-1,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2018-06,-1,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2018-07,-13.6,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2018-08,-13.6,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2018-09,-13.6,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2018-10,-12.8,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2018-11,-12.8,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2018-12,-12.8,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2019-01,-13,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2019-02,-13,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2019-03,-13,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2019-04,-13.6,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2019-05,-13.6,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2019-06,-13.6,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2019-07,0,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2019-08,0,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2019-09,0,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2019-10,-2.5,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2019-11,-2.5,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2019-12,-2.5,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2020-01,-2.4,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2020-02,-2.4,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2020-03,-2.4,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2020-04,-3.3,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2020-05,-3.3,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2020-06,-3,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2020-07,-0.8,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2020-08,-0.8,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2020-09,-0.8,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2020-10,0.9,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2020-11,0.9,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2020-12,0.9,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2021-01,3,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2021-02,3.3,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2021-03,3.3,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2021-04,4.4000000000000004,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2021-05,4.4000000000000004,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2021-06,3,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2021-07,0.9,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2021-08,0.7,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2021-09,0.4,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2021-10,0.6,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2021-11,0.6,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2021-12,1.9,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2022-01,0.6,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2022-02,0.3,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2022-03,0.3,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2022-04,-0.6,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2022-05,-0.6,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2022-06,0.4,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2022-07,-1.5,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2022-08,-1.2,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2022-09,-1,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2022-10,-0.1,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2022-11,-0.1,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2022-12,-3.4,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2023-01,-4.8,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2023-02,-4.8,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2023-03,-4.8,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2023-04,-4,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2023-05,-4,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2023-06,11.9,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2023-07,15.9,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2023-08,15.9,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2023-09,15.6,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2023-10,14.5,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2023-11,14.3,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2023-12,16.600000000000001,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2024-01,3.6,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2024-02,3.8,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2024-03,3.8,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2024-04,2.9,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2024-05,1.8,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2024-06,-4.5999999999999996,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2024-07,-5.2,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2024-08,3.5,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2024-09,4,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2024-10,4.2,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2024-11,4.4000000000000004,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2024-12,4.4000000000000004,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2025-01,18.7,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2025-02,18,,,,
Qatar,Percentage change - same period previous year,Monthly,Communication,2025-03,12.9,,,,
Qatar,Percentage change - same period previous year,Monthly,Recreation and culture,2016-01,6.2,,,,
Qatar,Percentage change - same period previous year,Monthly,Recreation and culture,2016-02,9.5,,,,
Qatar,Percentage change - same period previous year,Monthly,Recreation and culture,2016-03,11.2,,,,
Qatar,Percentage change - same period previous year,Monthly,Recreation and culture,2016-04,12.2,,,,
Qatar,Percentage change - same period previous year,Monthly,Recreation and culture,2016-05,5.3,,,,
Qatar,Percentage change - same period previous year,Monthly,Recreation and culture,2016-06,5.2,,,,
Qatar,Percentage change - same period previous year,Monthly,Recreation and culture,2016-07,6.2,,,,
Qatar,Percentage change - same period previous year,Monthly,Recreation and culture,2016-08,7.1,,,,
Qatar,Percentage change - same period previous year,Monthly,Recreation and culture,2016-09,10.5,,,,
Qatar,Percentage change - same period previous year,Monthly,Recreation and culture,2016-10,6.7,,,,
Qatar,Percentage change - same period previous year,Monthly,Recreation and culture,2016-11,5.8,,,,
Qatar,Percentage change - same period previous year,Monthly,Recreation and culture,2016-12,3.9,,,,
Qatar,Percentage change - same period previous year,Monthly,Recreation and culture,2017-01,3,,,,
Qatar,Percentage change - same period previous year,Monthly,Recreation and culture,2017-02,-1.5,,,,
Qatar,Percentage change - same period previous year,Monthly,Recreation and culture,2017-03,-1.5,,,,
Qatar,Percentage change - same period previous year,Monthly,Recreation and culture,2017-04,-2.5,,,,
Qatar,Percentage change - same period previous year,Monthly,Recreation and culture,2017-05,-3.3,,,,
Qatar,Percentage change - same period previous year,Monthly,Recreation and culture,2017-06,-1.8,,,,
Qatar,Percentage change - same period previous year,Monthly,Recreation and culture,2017-07,-2.2000000000000002,,,,
Qatar,Percentage change - same period previous year,Monthly,Recreation and culture,2017-08,-3.6,,,,
Qatar,Percentage change - same period previous year,Monthly,Recreation and culture,2017-09,-4.4000000000000004,,,,
Qatar,Percentage change - same period previous year,Monthly,Recreation and culture,2017-10,-1.9,,,,
Qatar,Percentage change - same period previous year,Monthly,Recreation and culture,2017-11,-1.9,,,,
Qatar,Percentage change - same period previous year,Monthly,Recreation and culture,2017-12,-0.4,,,,
Qatar,Percentage change - same period previous year,Monthly,Recreation and culture,2018-01,-1.7,,,,
Qatar,Percentage change - same period previous year,Monthly,Recreation and culture,2018-02,0.5,,,,
Qatar,Percentage change - same period previous year,Monthly,Recreation and culture,2018-03,-1.8,,,,
Qatar,Percentage change - same period previous year,Monthly,Recreation and culture,2018-04,-2.2000000000000002,,,,
Qatar,Percentage change - same period previous year,Monthly,Recreation and culture,2018-05,-2.2000000000000002,,,,
Qatar,Percentage change - same period previous year,Monthly,Recreation and culture,2018-06,-2.2000000000000002,,,,
Qatar,Percentage change - same period previous year,Monthly,Recreation and culture,2018-07,-0.3,,,,
Qatar,Percentage change - same period previous year,Monthly,Recreation and culture,2018-08,2,,,,
Qatar,Percentage change - same period previous year,Monthly,Recreation and culture,2018-09,-4.8,,,,
Qatar,Percentage change - same period previous year,Monthly,Recreation and culture,2018-10,-5.3,,,,
Qatar,Percentage change - same period previous year,Monthly,Recreation and culture,2018-11,-5.2,,,,
Qatar,Percentage change - same period previous year,Monthly,Recreation and culture,2018-12,-1.5,,,,
Qatar,Percentage change - same period previous year,Monthly,Recreation and culture,2019-01,-5.4,,,,
Qatar,Percentage change - same period previous year,Monthly,Recreation and culture,2019-02,-6.9,,,,
