COUNTRY,PARTENER COUNTRY,INDICATOR,FREQUENCY,TIME_PERIOD,OBS_VALUE,OBS_COMMENTS,DATA STATUS,DATA SOURCES,DATA CONFIDENTIALITY
Saudi Arabia,Qatar,Expenditure of Inbound tourists(Intra Tourism) (Million$),Annual,2016,353.3811341318405,,,,
Saudi Arabia,Qatar,Expenditure of Inbound tourists(Intra Tourism) (Million$),Annual,2017,162.03368196140187,,,,
Saudi Arabia,Qatar,Expenditure of Inbound tourists(Intra Tourism) (Million$),Annual,2018,57.099493004554716,,,,
Saudi Arabia,Qatar,Expenditure of Inbound tourists(Intra Tourism) (Million$),Annual,2019,37.454314548590716,,,,
Saudi Arabia,Qatar,Expenditure of Inbound tourists(Intra Tourism) (Million$),Annual,2020,6.5446617502540265,,,,
Saudi Arabia,Qatar,Expenditure of Inbound tourists(Intra Tourism) (Million$),Annual,2021,191.8039449861,,,,
Saudi Arabia,Qatar,Expenditure of Inbound tourists(Intra Tourism) (Million$),Annual,2022,326.773894302,,,,
Saudi Arabia,Qatar,Expenditure of Inbound tourists(Intra Tourism) (Million$),Annual,2023,396.9660748453333,,,,
Saudi Arabia,Kuwait,Expenditure of Inbound tourists(Intra Tourism) (Million$),Annual,2015,2283.8737693646403,,,,
Saudi Arabia,Kuwait,Expenditure of Inbound tourists(Intra Tourism) (Million$),Annual,2016,1146.029353927632,,,,
Saudi Arabia,Kuwait,Expenditure of Inbound tourists(Intra Tourism) (Million$),Annual,2017,1133.0582585763939,,,,
Saudi Arabia,Kuwait,Expenditure of Inbound tourists(Intra Tourism) (Million$),Annual,2018,1149.043609627695,,,,
Saudi Arabia,Kuwait,Expenditure of Inbound tourists(Intra Tourism) (Million$),Annual,2019,1332.1432112141347,,,,
Saudi Arabia,Kuwait,Expenditure of Inbound tourists(Intra Tourism) (Million$),Annual,2020,456.4328418839862,,,,
Saudi Arabia,Kuwait,Expenditure of Inbound tourists(Intra Tourism) (Million$),Annual,2021,406.4854714092,,,,
Saudi Arabia,Kuwait,Expenditure of Inbound tourists(Intra Tourism) (Million$),Annual,2022,1050.8263618923,,,,
Saudi Arabia,Kuwait,Expenditure of Inbound tourists(Intra Tourism) (Million$),Annual,2023,1198.6090478053334,,,,
Saudi Arabia,Other Countries,Expenditure of Inbound tourists(Intra Tourism) (Million$),Annual,2015,15828.541382030737,,,,
Saudi Arabia,Other Countries,Expenditure of Inbound tourists(Intra Tourism) (Million$),Annual,2016,21772.757807255508,,,,
Saudi Arabia,Other Countries,Expenditure of Inbound tourists(Intra Tourism) (Million$),Annual,2017,23440.590355806187,,,,
Saudi Arabia,Other Countries,Expenditure of Inbound tourists(Intra Tourism) (Million$),Annual,2018,22151.371311741066,,,,
Saudi Arabia,Other Countries,Expenditure of Inbound tourists(Intra Tourism) (Million$),Annual,2019,24886.067908457728,,,,
Saudi Arabia,Other Countries,Expenditure of Inbound tourists(Intra Tourism) (Million$),Annual,2020,4565.613491647794,,,,
Saudi Arabia,Other Countries,Expenditure of Inbound tourists(Intra Tourism) (Million$),Annual,2021,3097.2230934885,,,,
Saudi Arabia,Other Countries,Expenditure of Inbound tourists(Intra Tourism) (Million$),Annual,2022,23810.958764660703,,,,
Saudi Arabia,Other Countries,Expenditure of Inbound tourists(Intra Tourism) (Million$),Annual,2023,33656.51882414667,,,,
Saudi Arabia,Gulf Cooperation Council,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2015,420.3452667889508,,,,
Saudi Arabia,Gulf Cooperation Council,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2016,318.64795402674275,,,,
Saudi Arabia,Gulf Cooperation Council,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2017,292.66366653054973,,,,
Saudi Arabia,Gulf Cooperation Council,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2018,196.3915382100671,,,,
Saudi Arabia,Gulf Cooperation Council,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2019,221.6022774680147,,,,
Saudi Arabia,Gulf Cooperation Council,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2020,69.1520884637956,,,,
Saudi Arabia,Gulf Cooperation Council,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2021,53.719333536600004,,,,
Saudi Arabia,Gulf Cooperation Council,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2022,309.6976249809,,,,
Saudi Arabia,Gulf Cooperation Council,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2023,228.93091698933333,,,,
Saudi Arabia,Emirates,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2015,19.660890675523916,,,,
Saudi Arabia,Emirates,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2016,8.66544421278461,,,,
Saudi Arabia,Emirates,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2017,2.596700143516838,,,,
Saudi Arabia,Emirates,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2018,1.8686799261174087,,,,
Saudi Arabia,Emirates,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2019,3.5396375471346024,,,,
Saudi Arabia,Emirates,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2020,1.699563804111677,,,,
Saudi Arabia,Emirates,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2021,1.0503390744,,,,
Saudi Arabia,Emirates,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2022,5.018882553,,,,
Saudi Arabia,Emirates,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2023,4.464732533333334,,,,
Saudi Arabia,Bahrain,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2015,250.4175847120581,,,,
Saudi Arabia,Bahrain,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2016,245.86692094514498,,,,
Saudi Arabia,Bahrain,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2017,251.43312048980593,,,,
Saudi Arabia,Bahrain,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2018,171.27982745113897,,,,
Saudi Arabia,Bahrain,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2019,192.67644554465608,,,,
Saudi Arabia,Bahrain,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2020,34.48310523886891,,,,
Saudi Arabia,Bahrain,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2021,24.9047306748,,,,
Saudi Arabia,Bahrain,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2022,56.321014608000006,,,,
Saudi Arabia,Bahrain,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2023,114.87172784266667,,,,
Saudi Arabia,Oman,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2015,8.033401775962997,,,,
Saudi Arabia,Oman,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2016,2.9887559202671214,,,,
Saudi Arabia,Oman,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2017,4.822525741664055,,,,
Saudi Arabia,Oman,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2018,2.6909718113919725,,,,
Saudi Arabia,Oman,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2019,2.6516120549467854,,,,
Saudi Arabia,Oman,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2020,0.4969664917130769,,,,
Saudi Arabia,Oman,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2021,0.10183733910000001,,,,
Saudi Arabia,Oman,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2022,2.6487492561,,,,
Saudi Arabia,Oman,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2023,3.4508079253333337,,,,
Saudi Arabia,Qatar,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2015,64.3190564609813,,,,
Saudi Arabia,Qatar,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2016,29.382063620316163,,,,
Saudi Arabia,Qatar,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2017,12.487601206016926,,,,
Saudi Arabia,Qatar,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2018,1.2895035240503976,,,,
Saudi Arabia,Qatar,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2019,0.585142661826054,,,,
Saudi Arabia,Qatar,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2020,0,,,,
Saudi Arabia,Qatar,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2021,10.8718389999,,,,
Saudi Arabia,Qatar,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2022,33.1764656085,,,,
Saudi Arabia,Qatar,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2023,31.97194332,,,,
Saudi Arabia,Kuwait,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2015,77.91433316442453,,,,
Saudi Arabia,Kuwait,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2016,31.744769328229896,,,,
Saudi Arabia,Kuwait,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2017,21.323718949545977,,,,
Saudi Arabia,Kuwait,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2018,19.262555497368375,,,,
Saudi Arabia,Kuwait,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2019,22.149439659451215,,,,
Saudi Arabia,Kuwait,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2020,32.472452929101934,,,,
Saudi Arabia,Kuwait,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2021,16.790587448400004,,,,
Saudi Arabia,Kuwait,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2022,212.5325129553,,,,
Saudi Arabia,Kuwait,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2023,74.171705368,,,,
Saudi Arabia,Other Countries,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2015,1.2955955261506258,,,,
Saudi Arabia,Other Countries,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2016,0.2782085845396071,,,,
Saudi Arabia,Other Countries,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2017,0.2755982529522787,,,,
Saudi Arabia,Other Countries,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2018,0.2931202830951982,,,,
Saudi Arabia,Other Countries,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2019,0.24058893231753292,,,,
Saudi Arabia,Other Countries,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2020,0,,,,
Saudi Arabia,Other Countries,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2021,248.52161041379998,,,,
Saudi Arabia,Other Countries,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2022,9.293865019099997,,,,
Saudi Arabia,Other Countries,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2023,0,,,,
Saudi Arabia,Emirates,Inbound tourists  Mode of Transport (Intra Tourism)  (000),Annual,2015,1194.031938270681,,,,
Saudi Arabia,Emirates,Inbound tourists  Mode of Transport (Intra Tourism)  (000),Annual,2016,947.6280449746603,,,,
Saudi Arabia,Emirates,Inbound tourists  Mode of Transport (Intra Tourism)  (000),Annual,2017,649.9019426934401,,,,
Saudi Arabia,Emirates,Inbound tourists  Mode of Transport (Intra Tourism)  (000),Annual,2018,739.4037952778233,,,,
Saudi Arabia,Emirates,Inbound tourists  Mode of Transport (Intra Tourism)  (000),Annual,2019,784.3053970092353,,,,
Saudi Arabia,Emirates,Inbound tourists  Mode of Transport (Intra Tourism)  (000),Annual,2020,165.71590819005024,,,,
Saudi Arabia,Emirates,Inbound tourists  Mode of Transport (Intra Tourism)  (000),Annual,2021,94.92683,,,,
Saudi Arabia,Emirates,Inbound tourists  Mode of Transport (Intra Tourism)  (000),Annual,2022,595.8131,,,,
Saudi Arabia,Emirates,Inbound tourists  Mode of Transport (Intra Tourism)  (000),Annual,2023,1374.412,,,,
Saudi Arabia,Emirates,Inbound tourists by Air (Intra Tourism) (000),Annual,2015,445.0228666601485,,,,
Saudi Arabia,Emirates,Inbound tourists by Air (Intra Tourism) (000),Annual,2016,320.17164108603595,,,,
Saudi Arabia,Emirates,Inbound tourists by Air (Intra Tourism) (000),Annual,2017,224.17747445331824,,,,
Saudi Arabia,Emirates,Inbound tourists by Air (Intra Tourism) (000),Annual,2018,330.12099186178136,,,,
Saudi Arabia,Emirates,Inbound tourists by Air (Intra Tourism) (000),Annual,2019,342.5698531822737,,,,
Saudi Arabia,Emirates,Inbound tourists by Air (Intra Tourism) (000),Annual,2020,84.86222173607693,,,,
Saudi Arabia,Emirates,Inbound tourists by Air (Intra Tourism) (000),Annual,2021,39.078,,,,
Saudi Arabia,Emirates,Inbound tourists by Air (Intra Tourism) (000),Annual,2022,290.82695,,,,
Saudi Arabia,Emirates,Inbound tourists by Air (Intra Tourism) (000),Annual,2023,835.207,,,,
Saudi Arabia,Emirates,Inbound tourists by land (Intra Tourism)  (000),Annual,2015,748.4470038245644,,,,
Saudi Arabia,Emirates,Inbound tourists by land (Intra Tourism)  (000),Annual,2016,627.4564038886243,,,,
Saudi Arabia,Emirates,Inbound tourists by land (Intra Tourism)  (000),Annual,2017,425.7244682401219,,,,
Saudi Arabia,Emirates,Inbound tourists by land (Intra Tourism)  (000),Annual,2018,409.282803416042,,,,
Saudi Arabia,Emirates,Inbound tourists by land (Intra Tourism)  (000),Annual,2019,441.7355438269616,,,,
Saudi Arabia,Emirates,Inbound tourists by land (Intra Tourism)  (000),Annual,2020,80.85368645397332,,,,
Saudi Arabia,Emirates,Inbound tourists by land (Intra Tourism)  (000),Annual,2021,55.84883,,,,
Saudi Arabia,Emirates,Inbound tourists by land (Intra Tourism)  (000),Annual,2022,304.90315000000004,,,,
Saudi Arabia,Emirates,Inbound tourists by land (Intra Tourism)  (000),Annual,2023,539.15,,,,
Saudi Arabia,Emirates,Inbound tourists by water(Intra Tourism)  (000),Annual,2015,0.562067785968,,,,
Saudi Arabia,Emirates,Inbound tourists by water(Intra Tourism)  (000),Annual,2016,0.2782085845396071,,,,
Saudi Arabia,Emirates,Inbound tourists by water(Intra Tourism)  (000),Annual,2017,0.2782085845396071,,,,
Saudi Arabia,Emirates,Inbound tourists by water(Intra Tourism)  (000),Annual,2018,0.2782085845396071,,,,
Saudi Arabia,Emirates,Inbound tourists by water(Intra Tourism)  (000),Annual,2019,0.2782085845396071,,,,
Saudi Arabia,Emirates,Inbound tourists by water(Intra Tourism)  (000),Annual,2020,0.2782085845396071,,,,
Saudi Arabia,Emirates,Inbound tourists by water(Intra Tourism)  (000),Annual,2021,0.2782085845396071,,,,
Saudi Arabia,Emirates,Inbound tourists by water(Intra Tourism)  (000),Annual,2022,0.083,,,,
Saudi Arabia,Emirates,Inbound tourists by water(Intra Tourism)  (000),Annual,2023,0.055,,,,
Saudi Arabia,Bahrain,Inbound tourists  Mode of Transport (Intra Tourism)  (000),Annual,2015,1702.9296475266776,,,,
Saudi Arabia,Bahrain,Inbound tourists  Mode of Transport (Intra Tourism)  (000),Annual,2016,918.4317680448262,,,,
Saudi Arabia,Bahrain,Inbound tourists  Mode of Transport (Intra Tourism)  (000),Annual,2017,568.5641766559136,,,,
Saudi Arabia,Bahrain,Inbound tourists  Mode of Transport (Intra Tourism)  (000),Annual,2018,574.3500294225032,,,,
Saudi Arabia,Bahrain,Inbound tourists  Mode of Transport (Intra Tourism)  (000),Annual,2019,510.9001979157464,,,,
Saudi Arabia,Bahrain,Inbound tourists  Mode of Transport (Intra Tourism)  (000),Annual,2020,99.85383682229237,,,,
Saudi Arabia,Bahrain,Inbound tourists  Mode of Transport (Intra Tourism)  (000),Annual,2021,239.94709,,,,
Saudi Arabia,Bahrain,Inbound tourists  Mode of Transport (Intra Tourism)  (000),Annual,2022,2177.6614999999997,,,,
Saudi Arabia,Bahrain,Inbound tourists  Mode of Transport (Intra Tourism)  (000),Annual,2023,3392.602,,,,
Saudi Arabia,Bahrain,Inbound tourists by Air (Intra Tourism) (000),Annual,2015,150.91956304792697,,,,
Saudi Arabia,Bahrain,Inbound tourists by Air (Intra Tourism) (000),Annual,2016,90.61654373810997,,,,
Saudi Arabia,Bahrain,Inbound tourists by Air (Intra Tourism) (000),Annual,2017,83.01089760728206,,,,
Saudi Arabia,Bahrain,Inbound tourists by Air (Intra Tourism) (000),Annual,2018,82.34417278326106,,,,
Saudi Arabia,Bahrain,Inbound tourists by Air (Intra Tourism) (000),Annual,2019,86.71652763982985,,,,
Saudi Arabia,Bahrain,Inbound tourists by Air (Intra Tourism) (000),Annual,2020,24.20225431520301,,,,
Saudi Arabia,Bahrain,Inbound tourists by Air (Intra Tourism) (000),Annual,2021,34.069669999999995,,,,
Saudi Arabia,Bahrain,Inbound tourists by Air (Intra Tourism) (000),Annual,2022,100.62288000000001,,,,
Saudi Arabia,Bahrain,Inbound tourists by Air (Intra Tourism) (000),Annual,2023,117.984,,,,
Saudi Arabia,Bahrain,Inbound tourists by land (Intra Tourism)  (000),Annual,2015,1551.5698397244967,,,,
Saudi Arabia,Bahrain,Inbound tourists by land (Intra Tourism)  (000),Annual,2016,827.8152243067162,,,,
Saudi Arabia,Bahrain,Inbound tourists by land (Intra Tourism)  (000),Annual,2017,485.5532790486315,,,,
Saudi Arabia,Bahrain,Inbound tourists by land (Intra Tourism)  (000),Annual,2018,492.0058566392421,,,,
Saudi Arabia,Bahrain,Inbound tourists by land (Intra Tourism)  (000),Annual,2019,424.18367027591654,,,,
Saudi Arabia,Bahrain,Inbound tourists by land (Intra Tourism)  (000),Annual,2020,75.65158250708936,,,,
Saudi Arabia,Bahrain,Inbound tourists by land (Intra Tourism)  (000),Annual,2021,205.87742,,,,
Saudi Arabia,Bahrain,Inbound tourists by land (Intra Tourism)  (000),Annual,2022,2076.88762,,,,
Saudi Arabia,Bahrain,Inbound tourists by land (Intra Tourism)  (000),Annual,2023,3274.211,,,,
Saudi Arabia,Bahrain,Inbound tourists by water(Intra Tourism)  (000),Annual,2015,0.440244754254,,,,
Saudi Arabia,Bahrain,Inbound tourists by water(Intra Tourism)  (000),Annual,2016,0.2782085845396071,,,,
Saudi Arabia,Bahrain,Inbound tourists by water(Intra Tourism)  (000),Annual,2017,0.2782085845396071,,,,
Saudi Arabia,Bahrain,Inbound tourists by water(Intra Tourism)  (000),Annual,2018,0.2782085845396071,,,,
Saudi Arabia,Bahrain,Inbound tourists by water(Intra Tourism)  (000),Annual,2019,0.2782085845396071,,,,
Saudi Arabia,Bahrain,Inbound tourists by water(Intra Tourism)  (000),Annual,2020,0.2782085845396071,,,,
Saudi Arabia,Bahrain,Inbound tourists by water(Intra Tourism)  (000),Annual,2021,0.2782085845396071,,,,
Saudi Arabia,Bahrain,Inbound tourists by water(Intra Tourism)  (000),Annual,2022,0.151,,,,
Saudi Arabia,Bahrain,Inbound tourists by water(Intra Tourism)  (000),Annual,2023,0.407,,,,
Saudi Arabia,Oman,Inbound tourists  Mode of Transport (Intra Tourism)  (000),Annual,2015,273.7638054248322,,,,
Saudi Arabia,Oman,Inbound tourists  Mode of Transport (Intra Tourism)  (000),Annual,2016,167.86255344011494,,,,
Saudi Arabia,Oman,Inbound tourists  Mode of Transport (Intra Tourism)  (000),Annual,2017,195.15554631786907,,,,
Saudi Arabia,Oman,Inbound tourists  Mode of Transport (Intra Tourism)  (000),Annual,2018,184.6572991648594,,,,
Saudi Arabia,Oman,Inbound tourists  Mode of Transport (Intra Tourism)  (000),Annual,2019,260.54977140135236,,,,
Saudi Arabia,Oman,Inbound tourists  Mode of Transport (Intra Tourism)  (000),Annual,2020,100.78852215734926,,,,
Saudi Arabia,Oman,Inbound tourists  Mode of Transport (Intra Tourism)  (000),Annual,2021,70.14594,,,,
Saudi Arabia,Oman,Inbound tourists  Mode of Transport (Intra Tourism)  (000),Annual,2022,318.99147999999997,,,,
Saudi Arabia,Oman,Inbound tourists  Mode of Transport (Intra Tourism)  (000),Annual,2023,454.78,,,,
Saudi Arabia,Oman,Inbound tourists by Air (Intra Tourism) (000),Annual,2015,208.25291195128713,,,,
Saudi Arabia,Oman,Inbound tourists by Air (Intra Tourism) (000),Annual,2016,132.09572317685294,,,,
Saudi Arabia,Oman,Inbound tourists by Air (Intra Tourism) (000),Annual,2017,174.87401600461607,,,,
Saudi Arabia,Oman,Inbound tourists by Air (Intra Tourism) (000),Annual,2018,166.90537433535897,,,,
Saudi Arabia,Oman,Inbound tourists by Air (Intra Tourism) (000),Annual,2019,231.55380151420005,,,,
Saudi Arabia,Oman,Inbound tourists by Air (Intra Tourism) (000),Annual,2020,89.58921838247497,,,,
Saudi Arabia,Oman,Inbound tourists by Air (Intra Tourism) (000),Annual,2021,66.13462,,,,
Saudi Arabia,Oman,Inbound tourists by Air (Intra Tourism) (000),Annual,2022,99.45514,,,,
Saudi Arabia,Oman,Inbound tourists by Air (Intra Tourism) (000),Annual,2023,140.932,,,,
Saudi Arabia,Oman,Inbound tourists by land (Intra Tourism)  (000),Annual,2015,65.51089347354505,,,,
Saudi Arabia,Oman,Inbound tourists by land (Intra Tourism)  (000),Annual,2016,35.76683026326201,,,,
Saudi Arabia,Oman,Inbound tourists by land (Intra Tourism)  (000),Annual,2017,20.281530313253008,,,,
Saudi Arabia,Oman,Inbound tourists by land (Intra Tourism)  (000),Annual,2018,17.751924829500435,,,,
Saudi Arabia,Oman,Inbound tourists by land (Intra Tourism)  (000),Annual,2019,28.995969887152334,,,,
Saudi Arabia,Oman,Inbound tourists by land (Intra Tourism)  (000),Annual,2020,11.199303774874291,,,,
Saudi Arabia,Oman,Inbound tourists by land (Intra Tourism)  (000),Annual,2021,4.01132,,,,
Saudi Arabia,Oman,Inbound tourists by land (Intra Tourism)  (000),Annual,2022,219.30834,,,,
Saudi Arabia,Oman,Inbound tourists by land (Intra Tourism)  (000),Annual,2023,313.588,,,,
Saudi Arabia,Oman,Inbound tourists by water(Intra Tourism)  (000),Annual,2015,0.2782085845396071,,,,
Saudi Arabia,Oman,Inbound tourists by water(Intra Tourism)  (000),Annual,2016,0.2782085845396071,,,,
Saudi Arabia,Oman,Inbound tourists by water(Intra Tourism)  (000),Annual,2017,0.2782085845396071,,,,
Saudi Arabia,Oman,Inbound tourists by water(Intra Tourism)  (000),Annual,2018,0.2782085845396071,,,,
Saudi Arabia,Oman,Inbound tourists by water(Intra Tourism)  (000),Annual,2019,0.2782085845396071,,,,
Saudi Arabia,Oman,Inbound tourists by water(Intra Tourism)  (000),Annual,2020,0.2782085845396071,,,,
Saudi Arabia,Oman,Inbound tourists by water(Intra Tourism)  (000),Annual,2021,0.2782085845396071,,,,
Saudi Arabia,Oman,Inbound tourists by water(Intra Tourism)  (000),Annual,2022,0.228,,,,
Saudi Arabia,Oman,Inbound tourists by water(Intra Tourism)  (000),Annual,2023,0.26,,,,
Saudi Arabia,Qatar,Inbound tourists  Mode of Transport (Intra Tourism)  (000),Annual,2015,1155.6778362893008,,,,
Saudi Arabia,Qatar,Inbound tourists  Mode of Transport (Intra Tourism)  (000),Annual,2016,623.9165236746358,,,,
Saudi Arabia,Qatar,Inbound tourists  Mode of Transport (Intra Tourism)  (000),Annual,2017,274.93492186596825,,,,
Saudi Arabia,Qatar,Inbound tourists  Mode of Transport (Intra Tourism)  (000),Annual,2018,119.2869582694816,,,,
Saudi Arabia,Qatar,Inbound tourists  Mode of Transport (Intra Tourism)  (000),Annual,2019,46.152068873234576,,,,
Saudi Arabia,Qatar,Inbound tourists  Mode of Transport (Intra Tourism)  (000),Annual,2020,10.37172771781589,,,,
Saudi Arabia,Qatar,Inbound tourists  Mode of Transport (Intra Tourism)  (000),Annual,2021,254.01317,,,,
Saudi Arabia,Qatar,Inbound tourists  Mode of Transport (Intra Tourism)  (000),Annual,2022,764.4851399999999,,,,
Saudi Arabia,Qatar,Inbound tourists  Mode of Transport (Intra Tourism)  (000),Annual,2023,1090.792,,,,
Saudi Arabia,Qatar,Inbound tourists by Air (Intra Tourism) (000),Annual,2015,140.98610294407496,,,,
Saudi Arabia,Qatar,Inbound tourists by Air (Intra Tourism) (000),Annual,2016,115.47013869095004,,,,
Saudi Arabia,Qatar,Inbound tourists by Air (Intra Tourism) (000),Annual,2017,48.030253277494985,,,,
Saudi Arabia,Qatar,Inbound tourists by Air (Intra Tourism) (000),Annual,2018,22.669106631809335,,,,
Saudi Arabia,Qatar,Inbound tourists by Air (Intra Tourism) (000),Annual,2019,15.538559237100667,,,,
Saudi Arabia,Qatar,Inbound tourists by Air (Intra Tourism) (000),Annual,2020,1.6834474550879983,,,,
Saudi Arabia,Qatar,Inbound tourists by Air (Intra Tourism) (000),Annual,2021,128.82138,,,,
Saudi Arabia,Qatar,Inbound tourists by Air (Intra Tourism) (000),Annual,2022,113.82066999999999,,,,
Saudi Arabia,Qatar,Inbound tourists by Air (Intra Tourism) (000),Annual,2023,136.334,,,,
Saudi Arabia,Qatar,Inbound tourists by land (Intra Tourism)  (000),Annual,2015,1014.6917333452259,,,,
Saudi Arabia,Qatar,Inbound tourists by land (Intra Tourism)  (000),Annual,2016,508.4463849836857,,,,
Saudi Arabia,Qatar,Inbound tourists by land (Intra Tourism)  (000),Annual,2017,226.90466858847324,,,,
Saudi Arabia,Qatar,Inbound tourists by land (Intra Tourism)  (000),Annual,2018,96.61785163767226,,,,
Saudi Arabia,Qatar,Inbound tourists by land (Intra Tourism)  (000),Annual,2019,30.61350963613391,,,,
Saudi Arabia,Qatar,Inbound tourists by land (Intra Tourism)  (000),Annual,2020,8.688280262727892,,,,
Saudi Arabia,Qatar,Inbound tourists by land (Intra Tourism)  (000),Annual,2021,125.19179,,,,
Saudi Arabia,Qatar,Inbound tourists by land (Intra Tourism)  (000),Annual,2022,650.5304699999999,,,,
Saudi Arabia,Qatar,Inbound tourists by land (Intra Tourism)  (000),Annual,2023,954.074,,,,
Saudi Arabia,Qatar,Inbound tourists by water(Intra Tourism)  (000),Annual,2015,0.2782085845396071,,,,
Saudi Arabia,Qatar,Inbound tourists by water(Intra Tourism)  (000),Annual,2016,0.2782085845396071,,,,
Saudi Arabia,Qatar,Inbound tourists by water(Intra Tourism)  (000),Annual,2017,0.2782085845396071,,,,
Saudi Arabia,Qatar,Inbound tourists by water(Intra Tourism)  (000),Annual,2018,0.2782085845396071,,,,
Saudi Arabia,Qatar,Inbound tourists by water(Intra Tourism)  (000),Annual,2019,0.2782085845396071,,,,
Saudi Arabia,Qatar,Inbound tourists by water(Intra Tourism)  (000),Annual,2020,0.2782085845396071,,,,
Saudi Arabia,Qatar,Inbound tourists by water(Intra Tourism)  (000),Annual,2021,0.2782085845396071,,,,
Saudi Arabia,Qatar,Inbound tourists by water(Intra Tourism)  (000),Annual,2022,0.134,,,,
Saudi Arabia,Qatar,Inbound tourists by water(Intra Tourism)  (000),Annual,2023,0.384,,,,
Saudi Arabia,Kuwait,Inbound tourists  Mode of Transport (Intra Tourism)  (000),Annual,2015,2372.263168446039,,,,
Saudi Arabia,Kuwait,Inbound tourists  Mode of Transport (Intra Tourism)  (000),Annual,2016,2064.0868930448482,,,,
Saudi Arabia,Kuwait,Inbound tourists  Mode of Transport (Intra Tourism)  (000),Annual,2017,2092.823728954803,,,,
Saudi Arabia,Kuwait,Inbound tourists  Mode of Transport (Intra Tourism)  (000),Annual,2018,1992.8375828832318,,,,
Saudi Arabia,Kuwait,Inbound tourists  Mode of Transport (Intra Tourism)  (000),Annual,2019,2132.1142847184233,,,,
